Gender,Age,Experience,Education Level,Test Score,Selected
Female,43,4,Diploma,55,1
Other,46,28,Bachelor,60,1
Male,27,19,Master,53,0
Other,47,24,Diploma,85,0
Female,40,2,Bachelor,42,0
Female,27,28,Diploma,67,0
Other,43,12,High School,49,1
Male,35,13,High School,96,0
Male,18,25,PhD,89,1
Female,20,8,High School,92,1
Female,58,1,PhD,80,0
Female,27,19,High School,92,0
Female,46,23,PhD,71,0
Male,22,23,PhD,44,0
Other,22,13,Diploma,82,1
Male,32,17,Bachelor,50,1
Other,43,27,Master,54,1
Female,43,17,Diploma,49,0
Female,53,0,PhD,95,0
Other,21,5,PhD,82,1
Female,43,14,PhD,65,1
Male,46,17,PhD,90,0
Female,56,29,Diploma,88,0
Female,39,9,High School,57,1
Female,18,0,Master,91,1
Female,45,3,Diploma,62,0
Male,56,9,High School,59,0
Other,36,28,PhD,59,0
Female,58,16,Bachelor,49,1
Female,29,27,Master,80,1
Male,59,13,High School,54,0
Male,23,7,High School,66,1
Male,52,20,PhD,48,1
Female,28,2,Bachelor,98,1
Other,18,22,Master,76,1
Male,18,27,High School,73,0
Male,24,9,Master,50,0
Male,59,24,PhD,81,1
Other,46,8,PhD,61,0
Female,51,20,Bachelor,79,0
Female,24,29,Master,48,0
Female,48,4,Master,64,0
Male,18,10,PhD,55,0
Female,54,14,Bachelor,93,1
Male,43,29,Bachelor,59,0
Other,46,20,Diploma,88,0
Other,52,13,Diploma,92,0
Female,54,4,Bachelor,66,1
Male,27,22,Diploma,49,1
Male,22,24,Master,50,1
Female,47,11,High School,95,0
Other,21,10,Diploma,85,0
Other,24,5,Bachelor,73,1
Other,37,1,High School,41,0
Other,45,5,PhD,50,0
Other,24,8,Master,55,1
Female,28,20,High School,53,0
Female,31,9,PhD,53,1
Female,25,10,Diploma,88,1
Other,41,8,PhD,69,0
Other,48,9,High School,56,0
Female,19,1,Bachelor,41,0
Female,25,20,Master,93,1
Other,44,25,Master,82,0
Male,41,6,High School,56,1
Female,23,25,Master,79,1
Other,28,10,Bachelor,63,0
Other,33,6,High School,68,1
Female,46,9,High School,60,0
Male,58,0,PhD,92,0
Other,47,1,Bachelor,44,0
Female,24,21,Diploma,73,0
Other,33,12,PhD,46,0
Other,53,13,Bachelor,53,0
Other,48,15,Diploma,87,0
Other,28,14,High School,86,1
Male,36,6,Master,66,0
Female,31,26,High School,52,0
Female,32,10,High School,91,1
Female,25,27,Diploma,82,0
Female,29,1,Bachelor,90,1
Female,41,6,Diploma,91,0
Male,55,22,High School,76,1
Other,30,28,Master,79,1
Other,35,22,Bachelor,85,0
Female,52,3,High School,78,0
Other,46,19,PhD,77,0
Other,37,20,Master,55,0
Other,51,19,Diploma,94,1
Female,20,2,High School,96,0
Female,57,4,Diploma,75,0
Male,52,23,Diploma,94,0
Female,59,21,Bachelor,57,1
Male,48,11,PhD,98,0
Female,24,22,High School,76,1
Other,26,15,High School,65,0
Male,34,10,Bachelor,77,1
Male,24,19,PhD,57,1
Male,22,21,Master,86,1
Female,41,0,Master,80,1
Male,32,19,Master,92,0
Female,19,6,Diploma,64,1
Male,32,27,Master,63,0
Female,38,29,Diploma,61,0
Male,54,28,PhD,48,0
Other,31,8,Diploma,71,0
Other,19,29,Bachelor,40,0
Male,42,2,PhD,94,0
Female,44,5,High School,90,0
Female,55,5,High School,77,0
Female,36,12,High School,72,0
Other,59,10,High School,68,0
Other,47,26,PhD,82,1
Other,27,16,Diploma,40,0
Female,48,5,Bachelor,77,0
Female,30,10,Master,59,0
Female,30,26,Bachelor,83,0
Male,44,23,Diploma,65,0
Male,36,10,Diploma,49,0
Male,36,17,High School,72,1
Other,54,14,High School,45,0
Other,58,25,Diploma,83,0
Female,32,23,PhD,98,0
Male,45,25,Master,58,0
Female,53,11,Master,69,0
Male,45,2,Bachelor,81,1
Male,50,12,High School,46,0
Female,39,14,High School,72,0
Female,26,27,Bachelor,61,0
Male,53,21,Bachelor,72,0
Male,23,21,Bachelor,43,1
Other,19,20,Master,74,1
Female,43,25,Diploma,55,0
Female,22,26,Bachelor,45,1
Female,40,19,Bachelor,55,0
Female,23,29,Diploma,58,1
Male,18,17,PhD,58,0
Other,52,16,Master,48,1
Female,58,24,Diploma,53,1
Male,50,9,PhD,56,1
Male,43,10,High School,66,0
Male,42,22,PhD,95,1
Male,30,27,Master,94,0
Male,34,8,High School,73,1
Female,33,6,High School,43,0
Female,47,8,Master,77,0
Other,19,3,Bachelor,44,1
Female,21,20,High School,41,0
Male,30,24,Diploma,40,0
Other,55,10,PhD,58,0
Male,34,17,High School,74,0
Male,40,13,PhD,63,1
Female,46,11,Diploma,54,0
Male,26,1,High School,96,0
Female,32,13,PhD,95,0
Male,19,2,High School,93,1
Other,46,26,High School,84,1
Male,51,1,PhD,65,0
Female,34,26,PhD,63,0
Male,31,7,Master,71,0
Female,32,15,PhD,65,1
Female,43,6,PhD,97,1
Other,51,17,Master,93,0
Female,20,3,High School,89,0
Other,35,19,Diploma,95,0
Other,54,16,High School,61,0
Male,53,21,Diploma,73,1
Other,56,11,PhD,45,1
Female,24,29,Bachelor,81,0
Female,40,17,PhD,41,1
Other,54,4,High School,98,0
Male,43,25,Master,95,0
Other,32,27,Master,74,0
Other,41,10,PhD,98,0
Female,37,25,Diploma,68,0
Male,54,2,High School,95,1
Male,41,20,Diploma,93,0
Male,31,7,PhD,43,0
Male,49,3,Master,63,1
Female,52,12,Bachelor,40,0
Male,40,21,Bachelor,79,0
Male,50,25,High School,56,0
Male,19,11,High School,56,1
Female,30,26,Master,88,0
Female,47,20,High School,43,0
Male,51,29,High School,67,1
Female,28,6,PhD,75,1
Other,54,8,Bachelor,62,1
Male,29,13,Bachelor,95,1
Female,35,1,Master,72,0
Male,37,22,Diploma,78,0
Male,30,27,Bachelor,40,0
Female,23,5,Bachelor,44,1
Other,27,5,Master,89,0
Male,50,20,Master,95,1
Other,21,25,Master,50,0
Female,21,29,Diploma,55,1
Male,58,18,High School,76,1
Female,54,16,High School,52,0
Female,59,10,Diploma,59,1
Female,29,28,High School,69,0
Female,22,27,PhD,40,0
Male,42,29,Diploma,82,0
Other,42,5,Diploma,47,0
Other,50,7,High School,42,0
Male,32,16,PhD,53,0
Male,37,23,PhD,63,0
Other,56,15,PhD,62,1
Other,29,17,Master,58,0
Male,31,17,Master,84,0
Female,39,6,PhD,86,0
Male,41,16,PhD,73,0
Other,29,28,PhD,78,0
Female,37,7,Bachelor,95,0
Other,45,3,Master,96,0
Female,28,18,High School,81,0
Other,39,19,Bachelor,93,1
Female,50,8,High School,40,0
Male,31,20,Master,72,1
Male,30,3,Diploma,42,0
Female,42,22,Bachelor,91,0
Female,57,6,High School,44,0
Male,33,6,High School,79,0
Male,47,25,Diploma,51,1
Female,18,23,Bachelor,67,0
Female,45,26,PhD,65,0
Male,48,2,Bachelor,44,0
Other,53,12,Diploma,63,0
Male,19,10,Bachelor,75,0
Female,59,8,Master,44,0
Female,54,15,Diploma,40,0
Other,19,1,PhD,68,0
Male,50,22,Diploma,50,0
Female,53,25,Diploma,61,0
Male,47,1,Master,73,0
Female,51,9,Diploma,95,1
Other,35,9,Diploma,44,0
Male,53,14,PhD,80,0
Male,41,9,Bachelor,47,0
Other,18,29,Diploma,56,0
Female,41,18,Bachelor,42,0
Female,38,22,Diploma,51,0
Male,46,27,Master,94,1
Other,30,12,Master,49,1
Male,27,9,PhD,99,1
Male,30,5,High School,84,0
Female,28,28,Bachelor,86,1
Female,55,1,Diploma,70,1
Female,23,0,Bachelor,88,1
Female,27,10,Diploma,87,1
Female,30,20,Bachelor,73,0
Other,52,17,PhD,91,0
Male,39,12,Bachelor,81,0
Other,34,18,Master,63,1
Male,20,8,PhD,46,1
Female,47,10,High School,50,0
Other,51,12,PhD,75,1
Male,44,26,Diploma,67,0
Female,21,20,Bachelor,67,0
Female,50,4,High School,51,0
Other,48,17,Diploma,66,0
Other,36,17,High School,46,0
Other,28,10,Diploma,99,0
Female,54,6,Master,42,1
Male,32,28,Diploma,51,0
Male,37,14,Bachelor,72,1
Other,54,21,Bachelor,50,0
Male,25,9,High School,74,0
Female,19,11,Diploma,95,1
Male,55,17,High School,91,0
Female,44,1,Master,84,0
Other,31,6,Bachelor,50,0
Male,41,20,Diploma,44,0
Female,52,27,Diploma,50,0
Other,45,22,Diploma,66,0
Other,51,5,Diploma,82,0
Other,34,11,PhD,74,0
Other,50,3,Diploma,64,0
Male,40,7,Diploma,86,0
Female,25,5,High School,93,0
Male,50,21,High School,59,1
Female,36,14,High School,98,0
Other,29,27,High School,99,0
Male,21,1,Master,89,1
Other,48,10,Master,85,0
Female,38,18,Diploma,69,0
Other,29,25,Master,66,0
Male,24,13,Diploma,99,1
Male,35,15,Master,55,0
Female,56,24,High School,51,0
Female,28,0,Diploma,57,0
Male,50,19,Bachelor,44,0
Male,39,18,PhD,82,0
Male,25,27,PhD,76,0
Male,56,23,Master,54,0
Female,48,27,Bachelor,41,1
Male,44,23,Diploma,88,0
Female,45,23,High School,73,0
Male,40,28,Master,94,0
Male,58,11,PhD,43,1
Other,44,9,Diploma,88,0
Other,27,6,Master,68,1
Male,40,21,Diploma,67,1
Female,50,21,Diploma,62,0
Male,43,27,Diploma,76,0
Other,30,22,Master,55,1
Male,48,26,Diploma,51,0
Other,44,25,High School,85,0
Male,30,25,PhD,87,0
Male,51,15,PhD,56,0
Female,24,28,Master,40,0
Other,29,9,PhD,64,0
Other,22,0,PhD,75,0
Other,55,25,High School,47,0
Female,23,6,Master,98,0
Male,43,23,Diploma,81,1
Female,36,7,High School,79,0
Male,32,4,Bachelor,91,0
Female,26,12,Bachelor,77,0
Female,30,3,Diploma,63,1
Other,52,8,Bachelor,93,0
Female,51,24,Master,59,0
Male,51,21,Bachelor,46,0
Female,46,25,Diploma,70,0
Female,56,12,Diploma,75,0
Male,44,23,Master,67,1
Other,29,10,PhD,58,1
Male,56,14,Master,96,0
Male,19,3,High School,55,0
Male,53,18,Bachelor,96,1
Female,35,17,PhD,79,0
Female,23,11,PhD,48,1
Male,47,22,Bachelor,90,1
Male,38,27,PhD,52,1
Other,39,0,High School,70,0
Female,28,24,Master,79,0
Female,56,17,Master,85,1
Female,57,17,Diploma,97,1
Female,59,7,Bachelor,82,1
Male,24,12,Bachelor,49,1
Male,24,27,Diploma,43,1
Other,48,29,Diploma,72,0
Female,23,11,High School,46,0
Female,43,10,High School,97,1
Male,53,21,Master,58,1
Other,26,21,Bachelor,43,0
Male,53,22,Diploma,65,1
Female,20,20,High School,62,0
Female,48,2,High School,57,0
Other,47,18,Diploma,61,0
Male,48,17,Bachelor,67,1
Female,57,28,PhD,91,0
Female,47,19,PhD,49,0
Other,26,29,Diploma,51,0
Female,23,16,Master,92,0
Female,42,5,Bachelor,83,0
Male,47,18,High School,91,1
Other,43,9,High School,42,1
Other,20,9,Diploma,56,1
Other,39,4,Diploma,85,1
Male,59,14,Diploma,77,0
Other,26,7,High School,58,0
Female,52,15,High School,61,0
Other,24,16,Bachelor,53,0
Female,54,6,High School,62,0
Other,26,17,Bachelor,48,0
Other,44,28,Diploma,51,0
Male,45,3,Bachelor,45,0
Other,50,14,Master,79,0
Other,23,19,High School,42,1
Male,34,27,Bachelor,50,0
Female,40,5,PhD,44,0
Other,42,6,PhD,75,0
Other,36,25,PhD,97,0
Female,46,0,PhD,73,0
Male,48,23,Master,96,1
Other,23,21,High School,82,0
Male,54,20,Master,75,1
Female,51,20,PhD,55,0
Female,41,8,Master,57,0
Male,27,9,PhD,46,0
Female,28,23,High School,99,1
Female,41,2,High School,53,0
Other,19,21,Master,46,1
Male,46,9,PhD,43,0
Other,33,12,Bachelor,52,0
Male,40,7,Master,93,0
Other,52,18,Master,76,1
Female,39,14,High School,90,0
Male,52,20,High School,57,0
Male,23,22,PhD,64,0
Male,40,22,Bachelor,57,0
Male,40,26,High School,48,0
Female,47,14,Bachelor,57,0
Female,54,22,PhD,97,0
Female,59,13,Master,72,0
Other,37,22,High School,69,0
Female,28,10,PhD,96,0
Other,41,4,Bachelor,83,0
Other,35,25,Bachelor,42,1
Female,44,21,Diploma,85,0
Female,24,19,Bachelor,91,1
Female,38,22,Bachelor,68,0
Other,32,21,Diploma,47,0
Male,25,18,High School,71,0
Female,45,3,Diploma,63,0
Other,38,9,Master,53,0
Other,25,2,High School,49,1
Female,45,16,Bachelor,84,0
Other,51,23,Diploma,76,0
Female,32,12,Bachelor,87,0
Other,54,26,Diploma,98,0
Male,44,6,Master,75,1
Other,58,26,Master,87,0
Female,43,6,High School,92,0
Male,29,14,PhD,48,1
Female,51,29,Bachelor,53,1
Other,48,1,Bachelor,50,0
Male,20,19,Diploma,85,0
Male,43,27,Diploma,65,0
Other,23,14,Diploma,82,0
Male,37,12,Master,88,0
Male,57,20,PhD,71,0
Male,34,11,Master,59,0
Female,58,22,PhD,90,0
Female,18,20,Bachelor,46,0
Male,30,15,Bachelor,64,0
Other,35,6,Diploma,44,0
Other,38,27,Bachelor,50,1
Female,29,7,Diploma,75,0
Other,29,3,PhD,40,1
Male,43,24,Diploma,78,0
Other,59,1,Diploma,58,0
Female,57,21,High School,68,0
Female,45,16,PhD,45,0
Male,42,8,Master,86,0
Female,38,16,Bachelor,82,1
Female,28,8,Bachelor,58,0
Female,26,17,Master,98,1
Other,52,13,High School,67,0
Female,53,27,Bachelor,69,0
Other,46,3,Diploma,89,1
Female,57,2,Diploma,40,1
Female,34,27,Master,80,0
Other,54,3,Bachelor,57,0
Other,25,23,Master,86,1
Male,22,23,Master,43,1
Male,40,23,PhD,96,0
Other,27,7,Diploma,43,0
Female,58,19,Diploma,52,0
Male,32,25,Bachelor,64,0
Other,33,21,High School,47,0
Other,44,1,Bachelor,66,0
Female,49,22,High School,94,1
Other,57,14,PhD,58,0
Male,52,7,High School,48,0
Female,54,3,Diploma,47,0
Other,41,29,Master,52,0
Other,48,4,Master,57,0
Female,52,18,PhD,66,0
Female,33,29,Diploma,98,0
Female,57,13,Bachelor,74,0
Male,53,24,Bachelor,67,0
Male,29,12,Bachelor,48,1
Other,33,7,High School,84,0
Other,22,19,Master,87,0
Female,22,17,High School,62,0
Other,37,12,Diploma,93,0
Other,55,27,PhD,54,0
Female,53,24,Diploma,55,0
Male,49,17,Master,40,0
Male,57,25,Bachelor,52,0
Male,28,14,Master,48,0
Other,28,13,Diploma,47,0
Female,45,18,High School,96,0
Male,29,20,Master,80,1
Other,48,2,High School,61,1
Female,57,10,Master,84,0
Male,47,7,High School,79,0
Male,37,25,Diploma,94,0
Female,44,25,Master,49,0
Other,42,21,Diploma,88,1
Other,51,27,High School,97,1
Male,52,11,Bachelor,69,0
Female,22,10,Master,94,0
Other,57,25,High School,54,0
Female,56,15,PhD,74,0
Female,25,5,Bachelor,99,0
Male,36,8,High School,64,0
Female,35,8,PhD,90,0
Female,33,9,Diploma,96,1
Female,36,14,Master,66,0
Other,32,10,PhD,52,0
Male,46,15,Master,72,0
Male,32,15,High School,76,1
Female,46,26,Diploma,79,0
Female,34,11,High School,78,0
Other,32,26,Diploma,91,0
Male,57,2,High School,45,0
Other,28,28,Bachelor,96,0
Male,20,4,Diploma,64,0
Other,30,13,PhD,87,0
Female,55,5,Master,92,0
Other,26,29,High School,42,0
Female,37,20,High School,48,1
Male,43,19,Master,96,1
Male,29,22,PhD,56,0
Female,48,23,High School,79,1
Male,19,7,Diploma,41,1
Other,50,10,Bachelor,69,0
Female,33,9,Bachelor,40,0
Male,22,20,PhD,46,1
Other,34,4,Bachelor,49,0
Other,57,2,Master,91,0
Male,49,13,Master,87,1
Male,32,29,Bachelor,73,1
Other,29,21,High School,43,0
Female,34,14,Diploma,96,0
Male,27,1,High School,85,1
Male,43,6,Bachelor,99,0
Female,45,23,Master,88,0
Female,45,23,Diploma,73,0
Male,40,2,Master,49,0
Female,37,23,High School,83,1
Other,34,1,Master,80,0
Other,25,24,Bachelor,88,1
Other,32,8,Diploma,68,1
Male,58,23,Diploma,83,1
Female,40,15,Bachelor,53,0
Other,31,18,Diploma,63,0
Female,57,26,Bachelor,60,0
Other,44,13,High School,47,0
Female,30,1,Diploma,95,1
Other,56,20,High School,82,0
Other,42,16,PhD,62,0
Other,43,12,Diploma,74,0
Other,28,2,High School,89,1
Other,55,10,PhD,93,0
Other,26,14,Diploma,42,0
Other,50,20,Diploma,91,1
Other,33,7,Master,74,1
Other,37,26,PhD,83,0
Female,24,10,High School,82,0
Female,50,9,PhD,55,0
Male,30,2,Bachelor,65,0
Other,52,11,Bachelor,98,0
Female,21,21,High School,86,0
Female,48,28,Master,61,0
Female,47,7,Master,95,1
Female,20,2,Bachelor,54,0
Female,58,29,Master,83,0
Female,44,11,Master,97,1
Male,49,16,Diploma,49,0
Female,55,5,PhD,42,0
Male,23,19,Diploma,97,1
Male,25,12,PhD,57,1
Other,41,20,Bachelor,74,0
Other,32,3,Diploma,91,1
Other,42,18,High School,47,0
Female,44,19,High School,40,0
Other,30,18,Diploma,55,0
Female,37,15,PhD,96,0
Female,22,1,Bachelor,82,1
Other,55,6,PhD,49,0
Other,24,21,PhD,51,0
Male,22,6,Diploma,68,1
Male,45,13,PhD,63,0
Female,54,2,Bachelor,56,0
Female,46,24,Diploma,59,1
Other,59,15,PhD,60,1
Other,54,0,Master,86,1
Male,24,15,Master,83,1
Other,43,20,Bachelor,48,0
Female,36,16,Diploma,47,0
Other,27,8,PhD,95,1
Male,59,16,Master,57,1
Female,37,3,PhD,83,0
Male,48,3,PhD,96,0
Male,53,27,PhD,55,0
Female,23,4,PhD,70,0
Male,32,2,PhD,94,1
Other,41,4,Diploma,81,0
Other,47,29,High School,90,0
Male,26,9,Bachelor,88,0
Other,18,1,PhD,65,0
Male,32,27,High School,74,0
Other,23,18,High School,45,0
Male,32,19,Diploma,81,0
Other,24,26,Master,47,0
Female,44,0,PhD,97,0
Female,27,11,Master,62,1
Other,49,20,PhD,86,0
Male,38,22,Diploma,61,0
Other,54,14,Master,98,0
Male,55,5,PhD,57,0
Other,53,0,Bachelor,72,0
Other,31,15,Bachelor,76,0
Female,59,14,Master,79,0
Male,56,19,Bachelor,67,1
Male,58,17,Bachelor,64,1
Male,31,28,Diploma,47,0
Male,19,3,High School,87,1
Male,41,0,PhD,77,0
Female,27,20,Master,77,0
Other,59,10,Bachelor,54,1
Male,23,24,Master,69,0
Male,20,2,Master,65,1
Other,51,2,High School,97,0
Female,43,20,Master,85,1
Female,27,11,Diploma,63,0
Female,55,17,Diploma,56,0
Other,38,0,PhD,99,0
Other,42,3,High School,84,1
Female,19,28,High School,96,0
Female,53,14,Diploma,46,1
Other,18,13,Bachelor,43,1
Female,59,28,High School,65,0
Male,53,10,High School,44,0
Other,41,10,Bachelor,89,0
Female,27,22,High School,74,0
Male,52,6,Bachelor,92,0
Other,39,13,Master,49,0
Other,51,10,High School,76,0
Male,49,17,Bachelor,42,0
Other,33,18,Bachelor,53,0
Female,47,6,Diploma,92,1
Other,53,8,PhD,69,0
Female,48,24,Bachelor,57,0
Male,47,21,Diploma,68,1
Male,22,26,Diploma,48,0
Other,41,18,Diploma,58,1
Male,53,16,PhD,52,1
Male,44,9,PhD,65,0
Other,31,21,Master,78,0
Female,54,9,PhD,61,0
Other,30,15,PhD,92,1
Other,37,0,Bachelor,46,0
Female,45,20,PhD,44,1
Female,23,5,High School,77,0
Female,26,8,PhD,94,1
Other,39,3,Bachelor,45,1
Female,40,15,Master,63,0
Male,25,2,Master,83,0
Female,18,2,PhD,42,1
Male,24,10,PhD,91,1
Female,29,25,Master,64,1
Male,56,27,Diploma,76,0
Male,34,24,Bachelor,55,0
Male,33,12,PhD,55,1
Male,21,29,High School,71,1
Male,54,26,Master,91,1
Female,26,21,Bachelor,50,0
Other,26,23,Bachelor,71,0
Other,44,23,Diploma,84,0
Other,29,23,Master,54,0
Other,51,25,Bachelor,50,0
Other,40,1,Bachelor,42,0
Male,52,29,Bachelor,70,1
Female,57,9,High School,98,0
Male,26,19,High School,88,1
Female,30,0,Master,63,1
Female,19,17,Bachelor,86,1
Female,19,14,Diploma,78,1
Female,46,5,Bachelor,81,1
Other,39,23,Master,79,1
Female,38,19,Bachelor,83,0
Female,23,5,Master,53,1
Other,45,22,Diploma,66,0
Male,33,7,High School,84,0
Male,18,17,Diploma,66,0
Male,40,16,Diploma,86,0
Male,25,19,Diploma,78,1
Female,25,14,PhD,81,1
Other,59,28,High School,86,1
Other,18,16,Diploma,61,1
Male,28,14,Bachelor,61,1
Other,25,22,PhD,75,0
Female,48,9,Diploma,76,0
Male,53,14,High School,65,0
Female,25,5,High School,63,0
Female,41,16,PhD,84,1
Female,44,21,PhD,52,0
Female,46,19,Bachelor,75,0
Female,35,14,PhD,85,0
Male,26,27,Master,43,1
Female,53,18,Bachelor,42,0
Male,55,25,Master,95,0
Other,31,25,Bachelor,55,0
Female,30,22,PhD,57,0
Female,57,18,Master,67,0
Other,41,19,Bachelor,49,0
Male,56,11,PhD,69,0
Female,31,15,High School,99,1
Other,25,1,Bachelor,73,0
Other,29,22,Master,71,0
Female,48,11,Master,75,0
Male,51,8,Bachelor,87,0
Male,53,19,Diploma,84,1
Female,38,23,High School,56,1
Other,21,3,High School,74,0
Female,28,25,PhD,83,0
Male,59,29,Master,79,0
Other,54,19,Master,81,0
Female,58,24,Bachelor,95,0
Other,24,4,PhD,51,1
Male,29,20,High School,53,0
Male,22,20,Diploma,55,1
Male,20,25,Diploma,60,0
Female,49,4,High School,41,0
Other,57,14,Diploma,57,0
Female,52,20,Bachelor,70,0
Female,53,16,Master,59,1
Female,29,0,PhD,55,0
Female,47,5,Master,99,0
Other,50,4,PhD,48,0
Other,57,29,PhD,93,0
Female,58,2,High School,84,0
Female,20,19,Bachelor,50,0
Male,43,27,PhD,43,0
Male,55,3,Diploma,50,1
Other,58,17,PhD,69,0
Male,51,23,Bachelor,75,1
Other,20,1,Bachelor,58,1
Other,31,3,PhD,47,1
Other,31,13,PhD,72,0
Male,34,29,PhD,68,1
Male,32,12,Bachelor,53,1
Other,29,2,Bachelor,65,0
Other,56,21,Master,57,0
Female,58,16,Bachelor,90,0
Other,47,1,Bachelor,46,0
Other,24,11,PhD,51,1
Female,52,16,Bachelor,84,1
Other,48,4,Master,85,0
Other,57,17,High School,47,0
Other,54,4,PhD,66,0
Female,31,26,High School,76,0
Male,45,10,Diploma,61,0
Other,29,6,Diploma,63,0
Female,58,4,PhD,67,0
Other,23,5,Diploma,78,0
Female,21,23,PhD,48,0
Other,50,1,PhD,90,0
Female,22,17,PhD,50,0
Male,26,0,Master,60,1
Male,56,4,PhD,88,0
Male,35,10,High School,90,0
Other,49,5,Bachelor,76,0
Female,48,16,Diploma,55,1
Other,51,8,High School,99,1
Other,57,29,PhD,98,1
Female,44,3,High School,71,0
Other,54,19,Bachelor,46,0
Female,54,17,PhD,62,0
Female,56,1,Bachelor,77,0
Male,30,16,High School,86,0
Male,21,26,PhD,58,0
Male,26,14,PhD,50,1
Female,25,12,Diploma,98,0
Male,23,1,Diploma,75,0
Female,50,28,Master,44,0
Other,23,1,Master,67,0
Male,34,7,Master,71,0
Female,54,16,Diploma,47,0
Female,30,11,High School,63,0
Female,39,15,High School,65,0
Female,36,6,Bachelor,82,1
Male,45,25,PhD,99,0
Male,42,16,Diploma,46,0
Male,25,6,High School,67,1
Female,49,17,High School,62,0
Other,28,13,High School,46,0
Female,55,11,High School,88,0
Other,35,1,High School,85,0
Male,44,11,Diploma,87,0
Female,55,13,Diploma,91,0
Female,54,29,Bachelor,70,0
Male,59,11,Master,43,1
Female,53,28,High School,98,0
Other,58,15,Master,82,1
Other,51,19,Bachelor,67,0
Other,32,6,Bachelor,59,0
Female,30,20,Bachelor,73,1
Female,44,23,Diploma,52,0
Other,36,14,PhD,45,0
Female,53,11,High School,46,0
Other,30,18,Diploma,54,0
Male,24,25,PhD,85,0
Other,18,28,High School,62,1
Male,58,16,High School,78,0
Male,38,8,Master,87,0
Male,33,4,Bachelor,97,0
Other,46,4,Bachelor,61,0
Other,41,18,Bachelor,65,0
Female,36,2,Master,78,0
Female,44,8,High School,66,1
Male,18,10,Bachelor,52,1
Other,44,2,Master,55,0
Female,31,14,Bachelor,53,0
Female,28,12,Master,76,0
Female,40,17,Bachelor,48,0
Other,37,15,High School,87,0
Female,43,1,Bachelor,88,0
Male,35,5,Diploma,94,1
Other,53,24,Bachelor,98,0
Female,47,20,Bachelor,78,1
Female,21,7,Master,80,1
Other,36,22,Diploma,73,0
Female,22,9,High School,79,1
Female,19,1,Master,52,0
Male,27,20,High School,50,1
Other,28,17,Master,44,0
Female,39,25,High School,83,0
Other,25,11,Diploma,64,0
Other,20,5,Master,70,1
Male,58,0,Diploma,95,0
Male,57,12,Master,64,0
Other,35,3,PhD,68,0
Male,39,20,Master,82,0
Male,28,8,High School,52,1
Female,19,3,Master,59,1
Male,39,28,Diploma,69,1
Male,58,17,Master,96,0
Female,32,0,Diploma,96,1
Female,25,22,PhD,43,0
Other,36,19,Bachelor,53,0
Male,26,15,Master,71,1
Female,22,29,High School,70,0
Male,25,4,Diploma,44,1
Other,50,23,Master,78,0
Male,32,11,PhD,76,0
Male,32,6,Bachelor,66,1
Male,58,6,Bachelor,99,0
Female,24,0,High School,94,0
Female,38,25,Bachelor,44,0
Other,43,22,Bachelor,78,1
Male,18,20,Bachelor,42,1
Other,43,22,Master,95,1
Other,43,7,PhD,72,0
Female,45,27,High School,55,0
Male,26,1,Master,85,1
Male,43,10,High School,71,0
Other,30,1,Diploma,86,0
Male,22,18,Bachelor,82,0
Female,35,20,Master,61,1
Other,40,12,PhD,57,1
Other,45,19,Diploma,86,0
Female,54,16,High School,89,0
Female,22,9,Bachelor,60,1
Female,44,13,Diploma,88,0
Female,37,19,Master,97,0
Female,53,24,Bachelor,79,0
Female,54,8,High School,50,0
Other,51,20,Master,56,0
Male,31,26,Master,76,0
Male,23,11,High School,95,0
Other,44,15,High School,68,0
Male,19,20,Master,99,0
Male,26,15,Master,77,0
Other,28,1,Bachelor,89,1
Male,22,1,Master,44,1
Male,28,19,High School,80,1
Other,20,21,Bachelor,65,0
Male,43,20,Diploma,71,0
Female,31,24,High School,44,0
Other,26,16,Master,56,0
Male,36,4,Bachelor,74,0
Male,34,11,High School,65,0
Female,41,26,Master,94,0
Other,31,10,High School,80,0
Other,27,6,Master,74,0
Male,24,4,PhD,79,0
Female,30,20,Master,52,0
Female,52,26,Bachelor,78,0
Female,48,15,Bachelor,70,1
Female,55,24,Diploma,56,0
Female,59,28,High School,53,0
Female,54,13,PhD,91,0
Other,46,20,Bachelor,71,1
Male,23,4,Diploma,64,0
Male,25,10,PhD,41,0
Female,42,10,PhD,46,1
Other,22,25,High School,97,1
Other,27,19,Bachelor,80,1
Female,40,1,Master,55,0
Male,18,23,Master,90,1
Female,30,14,Master,62,1
Other,54,14,High School,45,0
Female,43,19,Diploma,73,0
Male,36,19,Diploma,67,0
Male,43,3,Diploma,47,1
Other,59,27,Diploma,84,0
Female,19,23,High School,81,0
Female,58,21,Bachelor,88,1
Other,36,26,PhD,97,0
Female,29,18,Master,77,1
Other,52,25,High School,54,0
